KTLX 2013  5 19 22 49 27     0.520     4.400  1000.000  35.22290 -97.40300   0.63370   16755.1     223.1  -35503.5   24123.5     556.8     146.2       0.0       0.0
KTLX 2013  5 19 22 49 59     0.910     1.000  1000.000  35.22472 -97.40359   1.02353   16646.4     223.7  -35554.3   24319.5     669.0     174.3       0.0       0.0
KTLX 2013  5 19 22 50 31     1.350    -2.500  1000.000  35.22653 -97.40617   1.46424   16667.5     224.8  -35780.6   24515.5     797.6     116.4       0.0       0.0
KTLX 2013  5 19 22 50 47     1.850    -3.800  1000.000  35.22880 -97.40940   1.96517   16703.6     226.1  -36064.4   24762.0     944.4     291.5       0.0       0.0
KTLX 2013  5 19 22 51  1     2.440    -4.200  1000.000  35.23152 -97.41328   2.55630   16760.0     227.7  -36404.5   25057.0    1119.0     292.5       0.0       0.0
KTLX 2013  5 19 22 51 15     3.160    -0.200  1000.000  35.23470 -97.41780   3.27779   16844.6     229.5  -36801.4   25401.5    1334.5     294.0       0.0       0.0
KTLX 2013  5 19 22 51 29     4.030     0.200  1000.000  35.23448 -97.41730   4.14886   16843.0     229.3  -36757.8   25377.0    1589.9     294.0       0.0       0.0
KTLX 2013  5 19 22 51 42     5.130    -1.500  1000.000  35.23421 -97.41669   5.25025   16847.0     229.1  -36704.2   25348.5    1913.0     264.6       0.0       0.0
KTLX 2013  5 19 22 51 56     6.440    -1.200  1000.000  35.23389 -97.41599   6.56210   16861.6     228.9  -36641.8   25313.0    2298.4     264.9       0.0       0.0
KTLX 2013  5 19 22 52  9     8.040    -2.000  1000.000  35.23350 -97.41510   8.16359   16890.5     228.6  -36564.1   25271.0    2770.1     294.8       0.0       0.0
KTLX 2013  5 19 22 52 22    10.110    -2.800  1000.000  35.23341 -97.41306  10.23582   16856.0     228.2  -36384.7   25260.5    3367.1     294.2       0.0       0.0
KTLX 2013  5 19 22 52 36    12.580    -4.800  1000.000  35.23330 -97.41052  12.70786   16837.5     227.6  -36161.0   25247.0    4076.1     293.9       0.0       0.0
KTLX 2013  5 19 22 52 49    15.650    -9.300  1000.000  35.23317 -97.40737  15.78093   16860.8     226.9  -35883.5   25232.0    4958.0     294.3       0.0       0.0
KTLX 2013  5 19 22 53  4    19.590   -18.000  1000.000  35.23300 -97.40340  19.72463   16973.0     225.9  -35533.4   25212.5    6101.4     296.2       0.0       0.0
KTLX 2013  5 19 22 53 42     0.520    -5.800  1000.000  35.22570 -97.38500   0.62488   15443.2     219.4  -33916.6   24417.5     542.4     161.7       0.0       0.0
